Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
20.7,31.79,429.0,1127.66666666667,0.00480239121811869,1
19.39,27.2,9.33333333333333,425.333333333333,0.00378267630066579,0
22.2675,25.4975,433.0,998.75,0.0042360570235913785,1
22.175,24.365,433.0,900.25,0.00402380708201175,1
22.1666666666667,21.76,509.0,920.333333333333,0.0035892822303429297,1
20.6666666666667,20.496666666666695,14.0,441.0,0.0030815146715650107,0
21.2,21.1666666666667,0.0,612.333333333333,0.00328944588440249,0
22.2,20.7225,530.5,827.0,0.00342419136227514,1
21.6666666666667,19.2,525.333333333333,624.0,0.0030692686066190397,1
22.1,38.95,433.0,2001.0,0.0064277351978158795,1
21.9175,37.09,444.0,1689.5,0.00604938956720005,1
19.39,27.2,14.0,422.666666666667,0.00378267630066579,0
23.1,17.1666666666667,302.0,446.0,0.00299382295084641,0
21.7,19.1666666666667,509.0,646.0,0.00307019585285627,1
22.29,25.945,489.0,810.0,0.00431686711240859,0
21.2,36.2,0.0,1335.5,0.0056469398715189795,0
19.29,27.5,0.0,426.0,0.0038007697086113695,0
23.075,27.175,419.0,688.0,0.00474535071966655,1
21.2,33.145,496.5,1398.25,0.0051664234631346,1
22.2,24.65,433.0,921.0,0.00407742679507162,1
22.39,27.39,0.0,620.0,0.0045870824294015,0
22.075,26.3425,454.0,1033.0,0.004326042723046261,1
19.29,30.6,6.0,437.5,0.00423213532126926,0
20.7,26.39,149.25,418.25,0.00398141264745754,0
21.1,36.2,0.0,1298.0,0.00561206354418701,0
21.1333333333333,33.0966666666667,458.0,1371.0,0.00513758305018677,1
23.1,17.0,262.0,452.0,0.0029646181711294396,0
19.39,27.15,17.0,426.75,0.00377568064257549,0
21.856666666666694,18.1666666666667,311.33333333333303,462.0,0.0029373773880267107,0
21.7,20.46,507.0,801.0,0.00327845929618166,1
20.6,26.15,95.75,422.0,0.00392058205324917,0
21.89,21.22,469.0,875.75,0.00344083222024682,1
19.23,30.533333333333307,31.0,437.666666666667,0.0042069903254854,0
20.1,26.26,53.6666666666667,426.5,0.00381668885225685,0
21.7,20.525,492.75,804.5,0.00328892980720994,0
22.2,27.1,460.0,1121.25,0.00448561086271465,1
21.7,20.34,528.5,798.5,0.00325913004320515,1
21.55,33.895,479.0,1399.0,0.00539989972278862,1
22.39,17.525,110.0,442.25,0.00292718735554075,0
19.7,26.7,31.0,423.0,0.00378540585145811,0
21.5,34.045,489.0,1240.0,0.00540728327857935,1
21.7,20.356666666666698,500.666666666667,799.666666666667,0.00326181459021045,1
22.5,27.7,460.0,1084.0,0.00467074676810413,1
22.89,26.1,584.5,1000.0,0.00450514496825443,0
22.6,27.426666666666694,0.0,658.0,0.00465269945869772,0
22.0,26.1,454.0,1009.0,0.00426625316721653,1
22.2,27.0,449.5,1136.5,0.00446893986995333,1
21.7,18.29,317.33333333333303,454.666666666667,0.0029291064639253,0
21.89,21.29,461.5,879.0,0.00345224574876583,1
20.15,23.29,0.0,438.0,0.00339321479163625,0
22.1,20.1333333333333,567.666666666667,767.0,0.00330600460238431,1
21.745,21.34,453.25,893.0,0.00342971677171415,1
19.7,26.79,31.0,421.5,0.0037982435641628,0
21.7,20.0,499.0,760.0,0.0032043703156642398,1
23.02,17.352,317.5,456.0,0.00301161832364564,0
20.2,26.1666666666667,46.0,420.666666666667,0.003826789155049421,0
19.39,27.2,7.0,426.5,0.00378267630066579,0
21.5,34.09,489.0,1242.0,0.00541449273397144,1
21.365,33.24,479.0,1435.5,0.0052345010349088,1
22.29,25.2675,433.0,976.25,0.00420337927335767,1
20.1,26.29,35.25,422.0,0.00382107590736235,0
22.89,26.0,564.0,997.75,0.00448775933683034,0
21.7,21.575,447.0,874.0,0.0034581174293830197,1
19.2,27.6,0.0,434.0,0.0037932139445365602,0
21.89,36.29,457.0,1579.2,0.00590764822460584,1
21.0,20.0,0.0,625.5,0.0030691085850655803,0
22.0666666666667,39.02666666666671,441.0,2014.33333333333,0.00642730956096891,1
23.1,17.05,285.0,448.75,0.00297337931845684,0
22.2,24.334,429.5,913.0,0.0040248181038642795,1
22.315,26.1,520.6,866.25,0.0043494953487810606,0
21.7,20.945,494.0,854.5,0.00335659387115217,1
22.15,26.6,444.0,1073.25,0.00438878240585666,1
19.625,30.125,57.25,426.75,0.00425432464846632,0
21.73,37.1266666666667,0.0,1629.0,0.00598581037832928,0
21.39,19.89,81.25,688.75,0.00312645689641751,0
19.245,30.6,17.0,435.0,0.0042202074960708295,0
21.79,21.79,450.666666666667,935.0,0.0035121457002108896,1
22.6666666666667,26.963333333333306,647.666666666667,1108.33333333333,0.0045922034336642,1
21.5,19.4175,500.25,655.25,0.00307255718023959,1
19.4175,27.075,6.0,421.0,0.00377167557861276,0
21.65,20.9175,497.75,850.0,0.00334187449611367,1
21.29,19.6,486.5,658.5,0.00306172518106119,1
23.1,17.29,312.66666666666697,448.666666666667,0.00301543624514715,0
22.365,26.4725,447.0,1077.5,0.00442554885640755,1
23.075,17.2675,291.0,450.5,0.0030069204094256693,0
20.15,23.29,0.0,441.5,0.00339321479163625,0
22.1333333333333,26.6,454.0,1077.0,0.00438429638374513,1
22.4725,26.89,708.75,1099.0,0.004525545460910999,1
20.89,19.79,6.0,439.5,0.00301615411603875,0
21.7675,21.6975,444.0,962.0,0.00349232111196078,1
21.1666666666667,32.9966666666667,469.0,1377.33333333333,0.005132512007465361,1
20.6,26.1333333333333,112.0,426.0,0.003918067535490111,0
21.125,19.5,19.0,439.0,0.00301519021799044,0
22.55,17.2225,157.0,440.5,0.0029046667145528693,0
20.79,32.0666666666667,434.0,1177.66666666667,0.00487165039962569,1
22.29,28.356666666666694,502.333333333333,1048.33333333333,0.00472117877771628,1
20.856666666666698,20.0,9.33333333333333,444.333333333333,0.00304204058962159,0
19.426666666666698,27.1666666666667,20.6666666666667,427.0,0.00378669519486035,0
20.2,23.23,0.0,438.0,0.00339496713624954,0
21.79,35.6725,464.0,1477.0,0.0057705074012156295,1
21.945,18.1,321.25,458.0,0.00294244532120338,0
19.29,30.6,24.0,429.0,0.00423213532126926,0
22.1,38.6175,436.5,1950.75,0.00637230214286585,1
21.1,32.9666666666667,454.0,1339.66666666667,0.00510668647143731,1
20.7,20.5,14.0,438.0,0.0030883865682351107,0
21.79,21.79,449.0,937.5,0.0035121457002108896,1
20.29,26.2,85.6666666666667,418.666666666667,0.0038532071982278295,0
22.39,28.39,532.0,1054.0,0.00475583582251364,1
22.2,20.663333333333306,512.0,832.0,0.0034143609790969398,1
22.5,27.4725,460.75,1062.0,0.00463210026459905,1
19.79,26.6,40.75,422.0,0.00379239560424957,0
20.2225,26.2225,44.0,423.75,0.00384037793273924,0
22.39,26.1,33.5,931.75,0.00436952473019479,0
21.39,33.2725,479.0,1444.75,0.00524776451631467,1
22.39,26.9725,657.25,1086.0,0.00451665477446917,1
21.323333333333302,21.0666666666667,474.0,825.666666666667,0.0032988183805212896,1
20.79,31.963333333333306,441.0,1167.0,0.004855829177765361,1
21.675,21.175,433.0,813.75,0.00338844239496995,1
22.1333333333333,24.29,433.0,898.666666666667,0.00400110568029615,1
19.29,27.445,0.0,427.5,0.00379312181298036,0
20.2,26.2,49.0,417.5,0.0038316940763834795,0
19.1,31.0,24.0,435.5,0.004237013855804711,0
21.79,37.29,0.0,1678.0,0.00603469838933611,0
23.15,27.2,426.0,708.25,0.00477150882608175,1
22.7,17.6,345.5,453.75,0.00299592415883982,0
19.6,26.7,31.0,417.0,0.00376182503753838,0
22.2,21.4,519.0,903.333333333333,0.00353677820565809,1
21.245,33.1725,489.0,1408.5,0.005185162707791621,1
23.1,17.0,252.0,447.666666666667,0.0029646181711294396,0
21.65,20.05,57.0,760.0,0.00320256516457624,0
22.2,26.6,444.0,1071.5,0.00440226477037821,1
22.5,27.05,460.0,1055.5,0.00456034083136088,1
23.15,27.245,426.0,713.5,0.00477946352442199,1
21.7,20.15,509.0,771.666666666667,0.00322852783658594,1
20.5,21.39,0.0,440.0,0.00318345765593941,0
20.39,22.0,0.0,433.0,0.00325244393170573,0
19.5,26.89,24.0,421.75,0.0037651376149917203,0
21.445,36.6,0.0,1453.5,0.005797139250453521,0
19.39,27.2,0.0,426.0,0.00378267630066579,0
22.29,27.39,0.0,622.0,0.00455905614852278,0
21.39,19.5,485.25,663.25,0.00306485175435598,1
23.05,16.865,243.0,451.75,0.00293203993544146,0
22.1,21.6333333333333,490.666666666667,925.0,0.00355372014427706,1
19.39,27.5,0.0,429.0,0.0038246535340678094,0
21.29,19.575,492.75,658.75,0.00305780072077818,1
21.533333333333307,19.963333333333303,58.3333333333333,732.0,0.00316585374749298,0
21.2,19.2,31.0,435.666666666667,0.002982346887216,0
21.34,32.975,474.5,1131.0,0.0051844037494768605,1
19.675,26.7675,31.0,418.75,0.0037891115736851,0
21.945,37.475,444.0,1763.25,0.00612316917630176,1
22.89,17.0,201.5,437.0,0.00292699396655477,0
22.89,16.9175,187.5,447.25,0.00291272291955338,0
19.39,27.1,6.0,423.75,0.00376868514089311,0
19.315,30.55,24.0,426.5,0.0042318015250153215,0
22.2,24.365,433.0,900.5,0.0040299786919333795,1
19.926666666666698,26.39,37.0,421.333333333333,0.0037944905918548297,0
22.29,28.5,494.0,1037.0,0.00474522479295852,1
21.2,20.29,0.0,686.5,0.00315251532968655,0
21.745,20.7225,476.75,852.5,0.0033299422525362,1
22.2,26.9175,447.0,842.5,0.00445518696883703,1
23.1,17.0,270.25,453.5,0.0029646181711294396,0
22.2,27.4175,438.0,885.75,0.00453854714585518,1
21.6,18.5,53.75,446.5,0.00294474595872457,0
21.65,20.2475,487.75,789.5,0.00323427566472548,1
19.7,30.2,71.5,434.0,0.004285038585908001,0
22.7,17.6,358.0,455.5,0.00299592415883982,0
22.1,38.2675,428.333333333333,1894.33333333333,0.00631396212273147,1
22.15,26.6,444.0,1075.75,0.00438878240585666,1
22.1,26.245,464.0,999.0,0.004316538589618071,1
21.7225,21.5225,454.75,897.5,0.00345443046971391,1
20.7,26.823333333333306,157.333333333333,418.333333333333,0.0040472142698737,0
22.39,26.79,456.0,1074.0,0.0044858740057066105,1
22.29,25.6,433.0,1019.5,0.0042590711174276,1
22.525,26.1,33.5,949.5,0.0044057826415875604,0
22.29,17.84,353.0,453.5,0.00296189244417909,0
21.29,19.7,440.0,660.0,0.00307742351500443,1
19.29,27.6,0.0,426.333333333333,0.0038146754523217695,0
21.29,36.433333333333294,0.0,1392.33333333333,0.00571543039627487,0
20.1,26.29,50.0,423.0,0.00382107590736235,0
21.39,22.79,0.0,698.0,0.00358492756080275,0
19.6333333333333,26.73,31.0,426.0,0.00377393215183181,0
21.34,21.1,449.5,811.0,0.0033074617322846,1
21.445,34.045,481.5,1361.5,0.005388942045445521,1
22.9725,16.865,198.0,445.5,0.00291825419898503,0
20.39,29.2,273.33333333333303,429.0,0.00432428032125835,0
22.39,17.323333333333302,124.0,439.666666666667,0.00289334643800711,0
21.29,33.2,489.0,1415.0,0.00520396186213006,1
22.0,17.9725,77.5,446.5,0.00293148722400857,0
22.125,24.2675,433.0,878.5,0.00399533319162209,1
20.7,26.6,154.25,421.0,0.00401329939851772,0
23.0666666666667,17.0,265.0,449.333333333333,0.0029586178469069397,0
21.5,33.4475,464.0,1445.75,0.005311573434532321,1
21.5,19.29,516.25,654.0,0.00305228302321123,1
22.29,17.6,116.0,440.5,0.00292185917958549,0
20.2,26.2,52.75,424.25,0.0038316940763834795,0
21.89,36.53,454.0,1600.66666666667,0.00594709137258928,1
22.075,23.9725,426.0,839.0,0.00393437247979718,1
21.7,20.5,514.0,800.5,0.00328490264608514,1
21.7675,21.865,460.0,947.25,0.0035194336207563298,1
22.29,26.1,459.0,844.666666666667,0.00434283690213977,0
22.7,26.6666666666667,535.666666666667,1083.66666666667,0.0045505702580753106,0
19.245,30.55,19.75,432.75,0.00421326502209067,0
21.39,33.3633333333333,464.0,1453.33333333333,0.00526221202277586,1
19.4175,30.4175,255.0,425.666666666667,0.0042404760393171285,0
22.39,26.79,696.5,1078.0,0.0044858740057066105,1
19.4175,27.125,6.0,428.0,0.00377868312932124,0
21.79,20.245,496.5,804.5,0.00326181431677313,1
22.0,18.1,334.75,460.0,0.00295238241001692,0
19.39,27.2,0.0,422.0,0.00378267630066579,0
22.34,26.145,438.0,1068.0,0.00436372611266303,1
21.39,18.445,291.0,460.5,0.00289826278028476,0
22.175,38.9725,328.0,1986.5,0.0064612516694346,1
22.29,17.7,100.0,443.0,0.0029385390831873,0
21.39,33.7225,484.0,1198.25,0.005319345838315889,1
20.39,26.2225,67.5,419.0,0.0038805860168203295,0
19.356666666666698,30.6,31.0,432.0,0.00424986091052405,0
22.39,27.356666666666694,0.0,629.333333333333,0.0045814588813251,0
21.34,21.2675,455.5,830.25,0.0033338583779915104,1
22.1,26.675,454.0,1047.0,0.00438775996961013,1
22.39,17.34,138.0,436.0,0.00289614306911706,0
20.625,26.39,145.0,418.666666666667,0.0039629355512110715,0
20.6,26.125,85.75,421.0,0.00391681028418677,0
19.2,27.6,0.0,429.0,0.0037932139445365602,0
21.39,19.5,480.666666666667,660.0,0.00306485175435598,1
21.7,19.2,535.5,633.5,0.0030755617256294607,1
19.39,27.2,14.0,423.75,0.00378267630066579,0
21.7225,20.7,485.25,848.0,0.00332171157107602,1
22.1,21.463333333333303,479.0,896.0,0.0035256358553889,1
22.2,27.0,502.333333333333,1083.66666666667,0.00446893986995333,1
21.0,19.89,0.0,602.0,0.00305214565743707,0
22.5,27.2225,476.75,1072.75,0.00458963707613002,1
20.2,23.1,0.0,436.0,0.00337586506550852,0
23.1,17.0,285.0,448.25,0.0029646181711294396,0
19.29,30.6,17.3333333333333,430.0,0.00423213532126926,0
22.0,23.89,433.0,840.666666666667,0.00390274442392475,1
21.76,20.26,489.0,800.666666666667,0.00325823428158547,1
20.39,26.245,100.25,419.75,0.00388393651324755,0
23.1,17.0,278.75,448.5,0.0029646181711294396,0
21.323333333333302,33.23,479.0,1437.66666666667,0.0052194511046274395,1
20.29,26.2,64.0,419.0,0.0038532071982278295,0
22.025,26.4425,469.0,1034.25,0.00432926861517939,1
21.7225,20.65,475.25,829.5,0.0033136453689721107,1
22.1,38.7225,426.0,1984.25,0.00638980626158335,1
19.5,27.1,6.0,424.5,0.0037947212037972603,0
22.23,25.6666666666667,433.0,1023.66666666667,0.00425456331564984,1
21.7,21.36,447.0,868.5,0.0034234667957879893,1
20.39,21.76,0.0,436.666666666667,0.00321677922805883,0
23.0,27.125,418.5,680.5,0.00471494214590473,1
22.675,26.865,604.75,1103.25,0.00457766418095273,0
21.2,19.29,19.0,443.0,0.00299639398365479,0
21.075,18.7,257.0,458.25,0.00288200958652276,0
19.29,27.356666666666694,0.0,423.333333333333,0.0037808392202763204,0
22.025,26.125,454.0,1010.5,0.00427692884900219,1
21.365,21.17,474.0,845.6,0.0033236097201333,1
21.7,20.9175,433.0,781.0,0.0033521630379841,1
22.175,26.9175,440.25,1096.75,0.004448359557322121,1
22.89,25.945,534.0,987.0,0.00447819765083321,1
19.89,26.5,19.0,421.0,0.0038017001559394296,0
21.29,32.9666666666667,467.333333333333,1123.33333333333,0.00516708400487401,1
22.1,26.5,453.0,1038.0,0.0043587725697085715,1
22.025,24.0475,213.0,845.5,0.00393466945182658,1
19.2675,30.525,26.5,430.0,0.00421573923219649,0
22.0,38.1633333333333,444.0,1868.33333333333,0.00625793997152168,1
19.34,27.39,0.0,424.5,0.0037973512290188603,0
21.245,21.745,0.0,634.0,0.00338920785984853,0
22.5,27.2225,476.5,1074.0,0.00458963707613002,1
22.1,17.79,87.0,445.333333333333,0.0029194102815924107,0
22.89,17.0,193.75,440.25,0.00292699396655477,0
21.79,20.2925,486.5,799.5,0.00326950760367163,1
22.39,28.2925,543.0,1067.75,0.0047393783675691,1
19.29,27.5,0.0,427.0,0.0038007697086113695,0
21.7,19.34,541.5,640.0,0.0030980993973284397,1
19.39,27.2,0.0,428.0,0.00378267630066579,0
21.5,34.4,460.75,1401.25,0.0054641623736277605,1
21.7225,21.97,444.0,951.25,0.0035266628988633603,1
22.5,28.365,533.25,1081.0,0.004783740807801739,1
20.245,23.05,0.0,436.0,0.00337795604810557,0
22.2,21.6666666666667,509.0,923.666666666667,0.0035811039484497298,1
21.05,32.775,454.0,1334.0,0.00506105739001047,1
21.73,21.2933333333333,453.0,891.666666666667,0.00341902206993455,1
20.5,26.26,63.3333333333333,425.666666666667,0.00391281559290033,0
22.29,26.1,503.5,892.5,0.00434283690213977,0
21.76,20.533333333333303,490.666666666667,818.333333333333,0.00330242542044239,1
19.39,27.2,0.0,427.5,0.00378267630066579,0
23.025,17.365,306.75,447.25,0.0030148021168416,0
22.4175,26.82,456.0,1063.25,0.00449850420165594,1
21.29,21.2,454.0,836.5,0.0033129931825405107,1
23.0,17.4175,308.75,449.5,0.0030193667330368,0
19.89,26.5,28.6666666666667,422.666666666667,0.0038017001559394296,0
22.1,26.625,464.0,1047.75,0.0043794775815777,1
22.2675,25.89,449.5,785.0,0.0043017164486566,0
22.1,38.845,433.0,1987.0,0.00641022896600429,1
21.39,18.5,271.25,459.25,0.0029069453195574107,0
19.39,27.2,7.0,425.5,0.00378267630066579,0
22.245,24.89,433.0,940.75,0.00412876159251567,1
21.84,35.95,466.75,1513.0,0.00583377318526353,1
21.29,33.2,489.0,1414.0,0.00520396186213006,1
22.1,38.97,443.5,2011.25,0.0064310698287483896,1
21.7675,19.0,525.25,625.0,0.00305601180447185,1
22.39,26.29,438.0,1044.5,0.00440155862464441,1
20.7,20.39,14.0,440.75,0.00307173289826042,0
19.2675,30.55,6.0,438.75,0.0042192153467540214,0
21.323333333333302,19.033333333333303,48.0,440.333333333333,0.00297889488999471,0
19.26,27.6666666666667,0.0,426.333333333333,0.00381676305777689,0
23.0,27.125,419.0,686.0,0.00471494214590473,1
21.5,23.245,0.0,711.666666666667,0.00368179238574585,0
21.2,21.5666666666667,0.0,609.0,0.00335194363493422,0
21.945,23.795,0.0,851.0,0.00387402519658295,0
22.445,26.745,429.0,1083.25,0.00449339406421304,1
22.7,26.7,528.0,1090.0,0.00455630013842985,0
23.075,16.9725,243.75,442.75,0.00295530575084192,0
21.79,37.29,0.0,1661.5,0.00603469838933611,0
20.6666666666667,27.1666666666667,123.0,425.0,0.00409089267706161,0
21.0666666666667,32.8633333333333,454.0,1325.66666666667,0.0050800507402687,1
22.29,26.175,545.333333333333,881.0,0.00435540370260293,0
20.39,26.2,72.3333333333333,421.666666666667,0.0038772355562648212,0
19.29,30.745,112.5,425.0,0.00425232665881594,0
21.5,33.595,464.0,1464.25,0.0053351978362271395,1
22.2,21.575,512.75,910.75,0.00356586626583119,1
21.34,22.395,0.0,654.0,0.00351160126925951,0
22.1,39.0675,433.0,2025.25,0.00644732666134124,1
22.26,26.856666666666694,562.333333333333,1081.0,0.00446143218925086,1
20.2,26.2,55.0,423.666666666667,0.0038316940763834795,0
19.29,30.5666666666667,6.0,428.666666666667,0.0042274938185341395,0
21.5,18.7,37.0,439.0,0.00295848247696224,0
19.39,27.1,17.0,425.75,0.00376868514089311,0
20.7,27.39,147.5,420.5,0.0041332834217088,0
20.6666666666667,26.5,152.333333333333,417.333333333333,0.00398985871462378,0
22.0,18.0,78.5,445.25,0.00293599391064927,0
20.7,26.23,82.3333333333333,423.666666666667,0.00395712016021781,0
23.1,17.06,268.0,445.25,0.0029751315773990303,0
21.39,33.6633333333333,484.0,1184.66666666667,0.0053099332872336,1
19.5,26.823333333333306,31.0,417.0,0.00375574658440957,0
21.29,33.1633333333333,464.0,1413.33333333333,0.0051981664830700715,1
21.745,19.05,581.75,626.75,0.00305986257422779,1
22.0,38.03,444.0,1850.0,0.00623585706852875,1
19.29,30.56,24.0,429.5,0.00422656552624355,0
21.6,21.29,433.0,831.666666666667,0.0033912668026850603,1
21.79,20.55,487.75,837.0,0.0033112166120506104,1
19.39,27.39,0.0,430.666666666667,0.00380926122794171,0
22.025,23.9175,433.0,847.0,0.0039132649342808285,1
21.7,20.84,433.0,772.0,0.00333967648231076,1
21.29,33.145,475.25,1433.25,0.0051952688337019715,1
21.4725,19.945,54.5,713.4,0.00315111242045884,0
22.1,17.89,81.0,437.0,0.00293589814090107,0
21.7,37.0,0.0,1545.66666666667,0.00595415811999865,0
22.1,38.6225,436.5,1989.25,0.00637313565021581,1
21.5,34.045,489.0,1230.25,0.00540728327857935,1
22.1,21.32,490.25,876.0,0.00350195890445361,1
19.84,26.55,33.5,420.5,0.00379705407622002,0
22.1,26.5,449.5,1036.75,0.0043587725697085715,1
19.2,30.865,31.0,428.75,0.00424500260943712,0
21.39,33.4975,464.0,1462.75,0.00528355313522219,1
20.39,21.89,0.0,437.666666666667,0.00323609710413411,0
20.7,26.315,115.75,423.0,0.0039700253092998,0
22.445,26.695,429.0,1077.5,0.00448493305524509,1
22.2,38.45,433.0,1954.0,0.00638355134466451,1
21.5,23.26,0.0,725.5,0.0036841823191253705,0
21.175,20.2,0.0,664.75,0.00313362472876263,0
22.6,28.1725,472.75,1113.5,0.00478019607012754,1
22.1,26.6,464.0,1073.25,0.00437533646969611,1
20.15,26.2675,52.25,423.75,0.00382968982916166,0
20.675,26.365,134.5,420.75,0.00397145528223085,0
21.7675,20.7925,471.5,846.75,0.00334587327716802,1
22.2,26.05,444.0,782.0,0.0043106096787041,1
22.0,20.94,474.5,870.5,0.00341817490584495,1
21.945,37.45,444.0,1757.75,0.0061190441549368,1
22.0,38.5675,438.0,1933.75,0.0063248882575303285,1
21.9725,18.05,74.0,440.5,0.00293922969090823,0
22.5,27.33,460.0,1060.66666666667,0.0046078955418804,1
22.0,38.345,438.0,1911.0,0.00628803042557613,1
20.7,28.5,250.75,432.0,0.00430194630072019,0
22.89,27.5,0.0,688.0,0.00474864516581148,0
22.175,24.39,433.0,900.5,0.004027962494025161,1
21.0,20.0,0.0,626.0,0.0030691085850655803,0
22.5,27.0666666666667,479.0,1068.0,0.00456317126685443,1
21.6666666666667,21.2266666666667,433.0,813.0,0.00339501530594985,1
22.29,28.39,515.0,1020.0,0.00472677070962879,1
23.0666666666667,17.26,297.0,451.333333333333,0.0030040858385009897,0
22.0666666666667,26.26,464.0,1016.0,0.00431019492691724,1
22.075,38.745,438.0,1974.5,0.0063837215671284295,1
23.1,16.89,265.0,449.0,0.00294534451161807,0
21.5,33.56,480.666666666667,1312.33333333333,0.00532959188497775,1
22.125,17.815,70.0,438.75,0.00292801088828591,0
22.89,17.675,318.5,452.5,0.00304378156630861,0
22.7,26.89,534.0,1106.0,0.0045889624577280606,1
19.29,27.6,0.0,426.0,0.0038146754523217695,0
21.2,32.9,13.0,1138.4,0.0051279196436793,0
21.79,18.2,316.75,453.5,0.0029307775015886602,0
21.7,20.6,467.75,825.25,0.00330101160183458,1
21.4725,33.95,474.0,1218.0,0.00538291241046043,1
22.2,26.7,460.0,1066.25,0.0044189322146931,1
22.2,24.55,433.0,912.25,0.00406077751877519,1
22.05,26.34,450.25,1030.5,0.00431899545312204,1
20.29,22.7,0.0,437.0,0.00333570528717845,0
21.7,20.4175,513.75,800.25,0.00327161338240943,1
21.29,21.34,0.0,617.0,0.0033349887444552107,0
21.39,20.5,0.0,724.0,0.0032228380114210893,0
22.2,27.5,429.0,910.0,0.00455230370735505,1
20.29,22.89,0.0,438.5,0.00336377627875311,0
22.0,37.945,444.0,1848.25,0.00622178002813395,1
21.5,20.7,0.0,750.5,0.00327656452373195,0
22.1,21.1175,504.0,887.0,0.00346851138320822,1
21.89,36.59,449.5,1625.0,0.00595695293387614,1
22.625,26.525,584.5,1043.0,0.0045055157704014396,1
21.89,37.7,444.0,1823.5,0.00613944770340126,1
22.5,27.125,474.0,1063.5,0.00457307799246869,1
22.1,39.0,433.0,2010.33333333333,0.00643607184150235,1
22.2,27.0666666666667,454.0,1137.33333333333,0.00448005376654341,1
21.39,20.5,0.0,722.5,0.0032228380114210893,0
22.39,26.4175,438.0,1067.75,0.00442305689098935,1
19.84,26.55,33.5,421.75,0.00379705407622002,0
21.76,21.2,468.0,890.333333333333,0.00341023488811576,1
22.1,17.963333333333303,335.33333333333303,464.666666666667,0.0029479897906909,0
22.175,17.745,90.5,440.25,0.00292539194050672,0
19.1,31.033333333333307,31.0,432.0,0.00424160085290026,0
21.89,23.856666666666694,0.0,824.666666666667,0.0038710296489065103,0
22.1,18.0,351.0,463.0,0.0029540357910551,0
21.73,21.5666666666667,460.0,907.0,0.0034631549424416,1
21.745,20.39,484.0,820.75,0.00327623069597488,1
21.2,36.245,0.0,1355.0,0.00565402335750479,0
21.865,18.175,68.0,437.5,0.00294023401366207,0
20.5,28.823333333333306,265.0,423.666666666667,0.0042973984901744896,0
19.5,27.0,24.0,426.75,0.0037806334317097797,0
19.2,27.6,0.0,436.0,0.0037932139445365602,0
22.2,27.1,461.5,1122.5,0.00448561086271465,1
21.745,18.29,54.5,440.0,0.00293721286146087,0
21.7,20.39,481.5,788.0,0.00326718375337819,1
23.1,17.0,288.66666666666697,449.666666666667,0.0029646181711294396,0
19.39,27.39,0.0,427.666666666667,0.00380926122794171,0
22.175,20.745,534.25,830.25,0.00342268518174602,1
21.39,18.89,38.3333333333333,440.333333333333,0.00296851933813242,0
20.84,32.245,432.75,1204.0,0.00491417716994355,1
22.34,17.79,337.75,457.5,0.00296259449816788,0
21.79,19.0,551.666666666667,630.666666666667,0.0030602367064843893,1
21.29,36.45,0.0,1381.5,0.005718068993054,0
22.39,26.045,429.0,1046.0,0.0043602523722281895,1
21.7,20.6,479.0,832.0,0.00330101160183458,1
21.7,20.1666666666667,497.333333333333,782.333333333333,0.00323121212081626,1
21.55,23.5,0.0,745.5,0.00373390411283325,0
23.0,17.463333333333303,310.0,446.0,0.00302735072566804,0
22.79,17.6,339.5,450.5,0.00301240148431402,0
22.39,26.695,444.0,1054.0,0.00446985233672554,1
22.1,21.625,496.5,895.0,0.00355234340467021,1
22.7,17.6,360.0,453.0,0.00299592415883982,0
22.6,17.175,163.25,443.75,0.00290546820816037,0
23.18,27.272,426.0,721.25,0.00479298817650529,1
21.65,20.05,60.75,753.5,0.00320256516457624,0
22.365,17.39,126.5,441.0,0.00290009948519122,0
19.26,30.5666666666667,22.0,423.0,0.00421954741490875,0
21.1,19.55,24.0,437.0,0.00301829872807308,0
21.356666666666698,18.5,275.33333333333303,457.333333333333,0.00290098464191221,0
19.426666666666698,27.23,4.66666666666667,427.666666666667,0.0037955769428293603,0
22.7,17.6,352.666666666667,456.666666666667,0.00299592415883982,0
21.525,34.295,479.0,1261.0,0.00545575548740607,1
19.29,30.5,12.0,430.666666666667,0.0042182110194719895,0
21.5,34.26,487.333333333333,1260.33333333333,0.00544172994966993,1
21.1333333333333,33.09,479.0,1379.33333333333,0.0051365396400273,1
19.823333333333302,26.533333333333307,38.3333333333333,420.666666666667,0.0037907113641920897,0
22.6,17.1,167.666666666667,444.0,0.00289272156796585,0
22.1,26.5,454.75,1041.75,0.0043587725697085715,1
22.39,17.39,122.75,441.5,0.0029045331126405396,0
21.39,33.09,13.0,1213.75,0.00521873896924632,0
21.5,33.4,464.0,1274.33333333333,0.00530396595511661,1
22.6,27.445,0.0,660.5,0.00465583283178072,0
22.1,26.445,460.0,1039.25,0.00434966279811913,1
21.2,21.6,0.0,616.0,0.0033571523447508893,0
21.29,33.0,13.0,1169.0,0.00517235200468599,0
23.0,16.79,221.666666666667,440.0,0.0029100791248230892,0
22.5,27.1,478.5,1064.75,0.00456883221455981,1
23.0,16.89,241.333333333333,444.0,0.00292749291663824,0
21.6,33.8,471.5,1378.5,0.00540127867028301,1
21.39,18.815,43.75,439.0,0.00295667723836028,0
22.1,23.996666666666695,433.0,866.0,0.00394440820707065,1
22.65,26.55,521.0,1051.0,0.0045166915529542394,1
